AID	Panel ID	SID	CID	Activity	AC Value (micromolar)	AC Name	BioAssay Name	Protein Accession	Target Name	Outcome Method	PubMed ID	GeneID	Target Count (active)	Target Count (tested)
687181	0	103469231	9964175	Unspecified	1500	IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	3	5
687181	0	163313024	23332019	Unspecified	1300	IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	0	1
687181	0	163323340	60156091	Active	13	IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687181	0	103469265	6419227	Active	22	IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	4	6
687181	0	163330209	71458329	Active	47	IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687181	0	163337166	60156092	Active	2.8	IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687181	0	103469260	9833992	Unspecified	1000	IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	2	5
687181	0	163319923	60154725	Active	6.4	IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687181	0	163337181	60154723	Active	0.33	IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687181	0	103700349	11978742	Inconclusive		IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687181	0	163326741	21723626	Active	15	IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687181	0	163337167	22009901	Unspecified	230	IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687181	0	163326739	6409664	Active	1.2	IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 6.5 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687182	0	163337181	60154723	Active	0.071	IC50	Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at pH 7.4 after 60 mins by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687183	0	163313038	71449345	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163319924	60154824	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163326749	71456476	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163326748	15257139	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	103287716	18786	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163326742	60154722	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	103216970	87425	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	436
687183	0	163323351	45378439	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163330219	17892891	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163323352	8705	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	13
687183	0	163319926	60154825	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163326751	71456477	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163337182	60154826	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	103469199	9877511	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	3	5
687183	0	134457666	11310894	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	3
687183	0	163333770	12247343	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	104251910	18923	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	1	216
687183	0	163316443	71451156	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163316445	12207442	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163316442	60154731	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	103296350	7220	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	4	285
687183	0	163316444	11309663	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163313041	5371142	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163336473	11107	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	5	504
687183	0	163326752	71456478	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163319925	13610390	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163330218	270009	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	103252594	281048	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	342
687183	0	103328654	13651	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	1	263
687183	0	163326750	22944458	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163313040	71449346	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163319916	60154721	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687183	0	163323350	60154823	Inactive			Inhibition of human recombinant N-terminal His-tagged IDO1 (Ala2 to Gly403) overexpressed in Escherichia coli BL21 at 1 mM at pH 6.5 after 60 mins by HPLC analysis	P14902		Literature	22616902	3620	0	1
687187	0	163323341	60156094	Active	7	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	134455312	53391942	Unspecified	100	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	3	20
687187	0	136944953	9877471	Unspecified	100	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	163319923	60154725	Active	34	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	163330210	11694196	Unspecified	100	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	163337166	60156092	Active	3.5	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	103469191	137153	Active	8.9	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	3	5
687187	0	136925553	9964258	Unspecified	100	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	163323342	60156095	Unspecified	56	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	103469199	9877511	Unspecified	100	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	3	5
687187	0	163326740	11275256	Active	2.9	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	163313023	9920458	Active	1.7	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	163316429	19702149	Unspecified	100	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	103700349	11978742	Active	0.06	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	163326741	21723626	Active	24	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	163326739	6409664	Active	0.62	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	163337167	22009901	Unspecified	100	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	163333759	60156093	Active	2.9	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	103469231	9964175	Unspecified	100	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	3	5
687187	0	163323340	60156091	Active	1.1	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	103469230	9815283	Unspecified	100	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	3	5
687187	0	103469241	6400901	Active	0.94	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	3	5
687187	0	136931981	9920916	Active	2.6	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
687187	0	103469198	9812842	Unspecified	100	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	3	5
687187	0	163333758	9899225	Active	9	IC50	Inhibition of human IDO1 transfected in mouse P815B clone-6 cells by HPLC analysis	P14902		Confirmatory	22616902	3620	2	4
